product_id;product_name;product_price;product_price_new;product_color;product_fit;product_size;product_materials;product_composition;data_scrapy
986779002.0;Relaxed Tapered Pull-on Jeans;$98.49;NaN;Denim blue;Relaxed fit;;Lining: Recycled polyester 65%, Recycled cotton 10%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
986779003.0;Relaxed Tapered Pull-on Jeans;$98.49;NaN;Black;Relaxed fit;;Shell: Recycled cotton 20%;CompositionShell: Cotton 100%Pocket lining: Polyester 65%, Cotton 35%;03/04/2022 19:51
986779004.0;Relaxed Tapered Pull-on Jeans;$98.49;NaN;Dark denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
986779005.0;Relaxed Tapered Pull-on Jeans;$98.49;NaN;Denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionShell: Cotton 100%Pocket lining: Polyester 65%, Cotton 35%;03/04/2022 19:51
986779002.0;Relaxed Tapered Pull-on Jeans;$98.49;NaN;Denim blue;Relaxed fit;;Lining: Recycled polyester 65%, Recycled cotton 10%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
986779003.0;Relaxed Tapered Pull-on Jeans;$98.49;NaN;Black;Relaxed fit;;Shell: Recycled cotton 20%;CompositionShell: Cotton 100%Pocket lining: Polyester 65%, Cotton 35%;03/04/2022 19:51
986779004.0;Relaxed Tapered Pull-on Jeans;$98.49;NaN;Dark denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
986779005.0;Relaxed Tapered Pull-on Jeans;$98.49;NaN;Denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionShell: Cotton 100%Pocket lining: Polyester 65%, Cotton 35%;03/04/2022 19:51
811993003.0;Regular Jeans;$69.99;NaN;Dark denim blue;Regular fit;;Shell: Recycled cotton 20%;CompositionCotton 98%, Spandex 2%;03/04/2022 19:51
811993021.0;Regular Jeans;$69.99;$29.99;Black;Regular fit;;Shell: Recycled cotton 21%;CompositionCotton 98%, Spandex 2%;03/04/2022 19:51
811993024.0;Regular Jeans;$69.99;$29.99;Denim blue;Regular fit;;Shell: Recycled cotton 20%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Cotton 100%;03/04/2022 19:51
811993028.0;Regular Jeans;$69.99;$29.99;Denim blue;Regular fit;;Shell: Recycled cotton 20%;CompositionCotton 99%, Spandex 1%;03/04/2022 19:51
811993031.0;Regular Jeans;$69.99;NaN;Dark denim blue;Regular fit;;Shell: Recycled cotton 20%;CompositionCotton 99%, Spandex 1%;03/04/2022 19:51
811993034.0;Regular Jeans;$69.99;NaN;Pale denim blue;Regular fit;;Shell: Organic cotton 95%;CompositionCotton 99%, Spandex 1%;03/04/2022 19:51
811993036.0;Regular Jeans;$69.99;NaN;Blue;Regular fit;;Shell: Recycled cotton 20%;CompositionCotton 99%, Spandex 1%;03/04/2022 19:51
1018704001.0;Relaxed Pull-on Jeans;$24.99;NaN;Light denim blue;Relaxed fit;"The model is 180cm/5'11"" and wears a size M";Shell: Recycled cotton 20%;CompositionShell: Cotton 100%Pocket lining: Polyester 65%, Cotton 35%;03/04/2022 19:51
1018704002.0;Relaxed Pull-on Jeans;$24.99;NaN;Denim blue;Relaxed fit;;Recycled cotton 20%;CompositionShell: Cotton 100%Pocket lining: Polyester 65%, Cotton 35%;03/04/2022 19:51
1018704003.0;Relaxed Pull-on Jeans;$24.99;NaN;Black;Relaxed fit;"The model is 187cm/6'2"" and wears a size L";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
974202002.0;Regular Denim Joggers;$44.99;NaN;Denim blue;Regular fit;;Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
974202003.0;Regular Denim Joggers;$44.99;$29.99;Black;Regular fit;"The model is 187cm/6'2"" and wears a size M";Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105001.0;Relaxed Jeans;$53.99;$39.99;Denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105002.0;Relaxed Jeans;$53.99;NaN;Black;Relaxed fit;"The model is 187cm/6'2"" and wears a size 32/32";Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105003.0;Relaxed Jeans;$53.99;NaN;Light denim blue;Relaxed fit;"The model is 187cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105009.0;Relaxed Jeans;$53.99;NaN;Dark denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
875105011.0;Relaxed Jeans;$53.99;NaN;Light denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
875105015.0;Relaxed Jeans;$53.99;NaN;Light denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105016.0;Relaxed Jeans;$53.99;$39.99;Denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionShell: Cotton 100%Pocket lining: Polyester 65%, Cotton 35%;03/04/2022 19:51
993887001.0;Hybrid Regular Denim Joggers;$82.99;NaN;Denim blue;Regular fit;;Shell: Recycled polyester 21%, Recycled cotton 20%;CompositionCotton 77%, Polyester 21%, Spandex 2%;03/04/2022 19:51
993887002.0;Hybrid Regular Denim Joggers;$82.99;NaN;Denim blue;Regular fit;"The model is 188cm/6'2"" and wears a size 31/32";Lining: Recycled polyester 65%;CompositionCotton 77%, Polyester 21%, Spandex 2%;03/04/2022 19:51
993887004.0;Hybrid Regular Denim Joggers;$82.99;$39.99;Black;Regular fit;;Shell: Recycled polyester 20%, Recycled cotton 20%;CompositionCotton 79%, Polyester 20%, Spandex 1%;03/04/2022 19:51
875105001.0;Relaxed Jeans;$53.99;$39.99;Denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105002.0;Relaxed Jeans;$53.99;NaN;Black;Relaxed fit;"The model is 187cm/6'2"" and wears a size 32/32";Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105003.0;Relaxed Jeans;$53.99;NaN;Light denim blue;Relaxed fit;"The model is 187cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105009.0;Relaxed Jeans;$53.99;NaN;Dark denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
875105011.0;Relaxed Jeans;$53.99;NaN;Light denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
875105015.0;Relaxed Jeans;$53.99;NaN;Light denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105016.0;Relaxed Jeans;$53.99;$39.99;Denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionShell: Cotton 100%Pocket lining: Polyester 65%, Cotton 35%;03/04/2022 19:51
1024256001.0;Slim Jeans;$29.99;NaN;Black;Slim fit;"The model is 185cm/6'1"" and wears a size 31/32";Lining: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
1024256002.0;Slim Jeans;$29.99;NaN;Light denim blue;Slim fit;"The model is 189cm/6'2"" and wears a size 31/32";Lining: Recycled polyester 65%, Recycled cotton 10%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
1024256003.0;Slim Jeans;$29.99;NaN;Light denim blue;Slim fit;"The model is 189cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
1024256004.0;Slim Jeans;$29.99;NaN;Denim blue;Slim fit;;Lining: Recycled polyester 65%, Recycled cotton 10%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
1024256005.0;Slim Jeans;$29.99;NaN;Dark blue;Slim fit;"The model is 180cm/5'11"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
1024256006.0;Slim Jeans;$29.99;NaN;Dark denim blue;Slim fit;"The model is 188cm/6'2"" and wears a size 31/32";;CompositionPocket lining: Cotton 100%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
1024256007.0;Slim Jeans;$29.99;NaN;Dark gray;Slim fit;"The model is 188cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
690449022.0;Skinny Jeans;$39.99;NaN;Black/trashed;Skinny fit;"The model is 187cm/6'2"" and wears a size 32/32";;CompositionLining: Polyester 100%Cotton 98%, Spandex 2%;02/04/2022 22:40
690449043.0;Skinny Jeans;$39.99;NaN;Light denim blue/trashed;Skinny fit;"The model is 187cm/6'2"" and wears a size 32/32";;CompositionCotton 98%, Spandex 2%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
690449051.0;Skinny Jeans;$39.99;NaN;Gray;Skinny fit;"The model is 183cm/6'0"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionCotton 98%, Spandex 2%;02/04/2022 22:40
690449056.0;Skinny Jeans;$39.99;NaN;Light denim blue;Skinny fit;"The model is 187cm/6'2"" and wears a size 32/32";Shell: Recycled cotton 20%;CompositionCotton 98%, Spandex 2%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
1024256001.0;Slim Jeans;$29.99;NaN;Black;Slim fit;"The model is 185cm/6'1"" and wears a size 31/32";Lining: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
1024256002.0;Slim Jeans;$29.99;NaN;Light denim blue;Slim fit;"The model is 189cm/6'2"" and wears a size 31/32";Lining: Recycled polyester 65%, Recycled cotton 10%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
1024256003.0;Slim Jeans;$29.99;NaN;Light denim blue;Slim fit;"The model is 189cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
1024256004.0;Slim Jeans;$29.99;NaN;Denim blue;Slim fit;;Lining: Recycled polyester 65%, Recycled cotton 10%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
1024256005.0;Slim Jeans;$29.99;NaN;Dark blue;Slim fit;"The model is 180cm/5'11"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
1024256006.0;Slim Jeans;$29.99;NaN;Dark denim blue;Slim fit;"The model is 188cm/6'2"" and wears a size 31/32";;CompositionPocket lining: Cotton 100%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
1024256007.0;Slim Jeans;$29.99;NaN;Dark gray;Slim fit;"The model is 188cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
1008549001.0;Regular Jeans;$46.99;NaN;Light denim blue;Regular fit;;Lining: Recycled polyester 65%, Recycled cotton 10%;CompositionShell: Cotton 98%, Spandex 2%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
1008549002.0;Regular Jeans;$46.99;$19.99;Denim blue;Regular fit;"The model is 185cm/6'1"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
1008549003.0;Regular Jeans;$46.99;NaN;Dark gray;Regular fit;;Shell: Recycled cotton 20%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
1008549004.0;Regular Jeans;$46.99;NaN;Dark blue;Regular fit;"The model is 180cm/5'11"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 63%, Cotton 37%;02/04/2022 22:40
1008549006.0;Regular Jeans;$46.99;$19.99;Black;Regular fit;"The model is 188cm/6'2"" and wears a size 31/30";Shell: Recycled cotton 20%;CompositionPocket: Cotton 100%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
1008549008.0;Regular Jeans;$46.99;NaN;Light denim blue;Regular fit;;Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
1024256001.0;Slim Jeans;$29.99;NaN;Black;Slim fit;"The model is 185cm/6'1"" and wears a size 31/32";Lining: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
1024256002.0;Slim Jeans;$29.99;NaN;Light denim blue;Slim fit;"The model is 189cm/6'2"" and wears a size 31/32";Lining: Recycled polyester 65%, Recycled cotton 10%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
1024256003.0;Slim Jeans;$29.99;NaN;Light denim blue;Slim fit;"The model is 189cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
1024256004.0;Slim Jeans;$29.99;NaN;Denim blue;Slim fit;;Lining: Recycled polyester 65%, Recycled cotton 10%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
1024256005.0;Slim Jeans;$29.99;NaN;Dark blue;Slim fit;"The model is 180cm/5'11"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
1024256006.0;Slim Jeans;$29.99;NaN;Dark denim blue;Slim fit;"The model is 188cm/6'2"" and wears a size 31/32";;CompositionPocket lining: Cotton 100%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
1024256007.0;Slim Jeans;$29.99;NaN;Dark gray;Slim fit;"The model is 188cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
985159001.0;Skinny Jeans;$19.99;NaN;Black;Skinny fit;"The model is 187cm/6'2"" and wears a size 32/32";Shell: Recycled cotton 20%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Cotton 100%;02/04/2022 22:40
985159002.0;Skinny Jeans;$19.99;NaN;Denim blue;Skinny fit;"The model is 187cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Cotton 100%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
985159004.0;Skinny Jeans;$19.99;NaN;Light denim blue;Skinny fit;"The model is 187cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Cotton 100%;02/04/2022 22:40
985159005.0;Skinny Jeans;$19.99;NaN;Dark blue;Skinny fit;"The model is 189cm/6'2"" and wears a size 32/32";Shell: Recycled cotton 20%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Cotton 100%;02/04/2022 22:40
985159006.0;Skinny Jeans;$19.99;NaN;Dark denim blue;Skinny fit;"The model is 185cm/6'1"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
985159007.0;Skinny Jeans;$19.99;NaN;Denim blue;Skinny fit;"The model is 187cm/6'2"" and wears a size 32/32";Lining: Recycled polyester 65%, Recycled cotton 10%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
985159008.0;Skinny Jeans;$19.99;NaN;Dark gray;Skinny fit;"The model is 182cm/6'0"" and wears a size 33/32";Shell: Recycled cotton 20%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
1004199001.0;Skinny Cropped Jeans;$29.99;NaN;Light denim blue;Skinny fit;;Shell: Recycled cotton 20%;CompositionCotton 99%, Spandex 1%;02/04/2022 22:40
1004199002.0;Skinny Cropped Jeans;$29.99;NaN;Black;Skinny fit;"The model is 187cm/6'2"" and wears a size 31";Shell: Recycled cotton 20%;CompositionCotton 99%, Spandex 1%;02/04/2022 22:40
1004199003.0;Skinny Cropped Jeans;$29.99;NaN;Denim blue;Skinny fit;"The model is 185cm/6'1"" and wears a size 31";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
1004199004.0;Skinny Cropped Jeans;$29.99;NaN;White;Skinny fit;"The model is 183cm/6'0"" and wears a size 32";Lining: Recycled polyester 65%, Recycled cotton 10%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
1004199005.0;Skinny Cropped Jeans;$29.99;NaN;Light gray;Skinny fit;"The model is 182cm/6'0"" and wears a size 31";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
1004199001.0;Skinny Cropped Jeans;$29.99;NaN;Light denim blue;Skinny fit;;Shell: Recycled cotton 20%;CompositionCotton 99%, Spandex 1%;02/04/2022 22:40
1004199002.0;Skinny Cropped Jeans;$29.99;NaN;Black;Skinny fit;"The model is 187cm/6'2"" and wears a size 31";Shell: Recycled cotton 20%;CompositionCotton 99%, Spandex 1%;02/04/2022 22:40
1004199003.0;Skinny Cropped Jeans;$29.99;NaN;Denim blue;Skinny fit;"The model is 185cm/6'1"" and wears a size 31";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
1004199004.0;Skinny Cropped Jeans;$29.99;NaN;White;Skinny fit;"The model is 183cm/6'0"" and wears a size 32";Lining: Recycled polyester 65%, Recycled cotton 10%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
1004199005.0;Skinny Cropped Jeans;$29.99;NaN;Light gray;Skinny fit;"The model is 182cm/6'0"" and wears a size 31";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
1024256001.0;Slim Jeans;$29.99;NaN;Black;Slim fit;"The model is 185cm/6'1"" and wears a size 31/32";Lining: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
1024256002.0;Slim Jeans;$29.99;NaN;Light denim blue;Slim fit;"The model is 189cm/6'2"" and wears a size 31/32";Lining: Recycled polyester 65%, Recycled cotton 10%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
1024256003.0;Slim Jeans;$29.99;NaN;Light denim blue;Slim fit;"The model is 189cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
1024256004.0;Slim Jeans;$29.99;NaN;Denim blue;Slim fit;;Lining: Recycled polyester 65%, Recycled cotton 10%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
1024256005.0;Slim Jeans;$29.99;NaN;Dark blue;Slim fit;"The model is 180cm/5'11"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
1024256006.0;Slim Jeans;$29.99;NaN;Dark denim blue;Slim fit;"The model is 188cm/6'2"" and wears a size 31/32";;CompositionPocket lining: Cotton 100%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
1024256007.0;Slim Jeans;$29.99;NaN;Dark gray;Slim fit;"The model is 188cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
690449022.0;Skinny Jeans;$39.99;NaN;Black/trashed;Skinny fit;"The model is 187cm/6'2"" and wears a size 32/32";;CompositionLining: Polyester 100%Cotton 98%, Spandex 2%;02/04/2022 22:40
690449043.0;Skinny Jeans;$39.99;NaN;Light denim blue/trashed;Skinny fit;"The model is 187cm/6'2"" and wears a size 32/32";;CompositionCotton 98%, Spandex 2%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
690449051.0;Skinny Jeans;$39.99;NaN;Gray;Skinny fit;"The model is 183cm/6'0"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionCotton 98%, Spandex 2%;02/04/2022 22:40
690449056.0;Skinny Jeans;$39.99;NaN;Light denim blue;Skinny fit;"The model is 187cm/6'2"" and wears a size 32/32";Shell: Recycled cotton 20%;CompositionCotton 98%, Spandex 2%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
1024256001.0;Slim Jeans;$29.99;NaN;Black;Slim fit;"The model is 185cm/6'1"" and wears a size 31/32";Lining: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;02/04/2022 22:40
1024256002.0;Slim Jeans;$29.99;NaN;Light denim blue;Slim fit;"The model is 189cm/6'2"" and wears a size 31/32";Lining: Recycled polyester 65%, Recycled cotton 10%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
1024256003.0;Slim Jeans;$29.99;NaN;Light denim blue;Slim fit;"The model is 189cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 65%, Cotton 35%;02/04/2022 22:40
